,Restaurant Name,Address,Category,Rating,Number of Reviews,Price($),Price(1-5),Latitude,Longitude,coordinates,Distance
591,Calabash Bistro,428 Carrall Street,Caribbean,4.0,285,$$,2,49.281004479966,-123.104228199529,"49.281004479966,-123.104228199529",1276.0
592,Osita,1728 Commercial Drive,Canadian (New),4.0,2,,0,49.269214143045055,-123.06945685297252,"49.269214143045055,-123.06945685297252",5109.0
593,Mirchi Restaurant,7964 Granville Street,Indian,4.5,106,$$,2,49.21353,-123.13995,"49.21353,-123.13995",9332.0
594,Minerva Restaurant,2411 W 41st Avenue,Pizza,3.5,104,$$,2,49.2346862,-123.1615423,"49.2346862,-123.1615423",8474.0
595,El Comal,7650 Winston Street,Mexican,4.0,50,$,1,49.247876818077,-122.940112248954,"49.247876818077,-122.940112248954",21609.0
596,Bigsby the Bakehouse,4894 Mackenzie Street,Comfort Food,4.0,31,$$,2,49.2425994873047,-123.170082092285,"49.2425994873047,-123.170082092285",8565.0
597,Yook Korean Grilled BBQ & Bistro,2408 Nanaimo Street,Korean,4.0,88,$$,2,49.2629225,-123.0564851,"49.2629225,-123.0564851",6724.0
598,Anita's Kitchen,1055 Dunsmuir St,Restaurants,4.5,12,,0,49.28655,-123.12092,"49.28655,-123.12092",872.0
599,The Hide Out Diner,101-1951 Glen Drive,Breakfast & Brunch,4.5,13,,0,49.2688895,-123.0811837,"49.2688895,-123.0811837",3994.0
600,Caffe Mira,1225 Burrard St,Cafes,5.0,16,,0,49.2787456,-123.129878,"49.2787456,-123.129878",1791.0
601,Chi Vegan,1935 W 4th Avenue,Vietnamese,4.0,201,$$,2,49.2681947,-123.1487738,"49.2681947,-123.1487738",4417.0
602,Autostrada Osteria,350 W Pender st,Italian,5.0,4,,0,49.2823159,-123.1114907,"49.2823159,-123.1114907",825.0
603,I Cafe,2525 Heather St,Chinese,3.0,63,$$,2,49.2630451,-123.1200749,"49.2630451,-123.1200749",5004.0
604,Vancouver Soup,292 East 1st Avenue,Soup,5.0,4,,0,49.2684296,-123.0976864,"49.2684296,-123.0976864",3083.0
605,Havana,1212 Commercial Drive,Latin American,3.5,369,$$,2,49.273708,-123.069271,"49.273708,-123.069271",4638.0
606,Mitra Canteen,3034 Main St,Mediterranean,4.0,79,$,1,49.2580931,-123.1009495,"49.2580931,-123.1009495",4144.0
607,To Live For Bakery,1508 Nanaimo Street,Bakeries,5.0,7,$,1,49.27121199258215,-123.0565958,"49.27121199258215,-123.0565958",5801.0
608,Collective Goods Bistro & Grocer,3532 Commercial Street,Grocery,4.0,13,,0,49.2531205,-123.0678002,"49.2531205,-123.0678002",7361.0
609,Yolks,1598 E Hastings Street,Breakfast & Brunch,4.0,431,$$,2,49.281081,-123.072931,"49.281081,-123.072931",3500.0
610,Nene Chicken,1231 Davie Street,Korean,4.0,13,,0,49.28213556680251,-123.13360992819072,"49.28213556680251,-123.13360992819072",2223.0
611,Lu Lu BBQ,4660 Hastings Street,Barbeque,4.0,13,,0,49.280888,-122.998234,"49.280888,-122.998234",8918.0
612,The Red Wagon,2128 East Hastings Street,Diners,4.0,613,$$,2,49.2810251,-123.0612674,"49.2810251,-123.0612674",4346.0
613,Burdock,2702 Main Street,Tapas/Small Plates,3.5,174,$$,2,49.26092,-123.10066,"49.26092,-123.10066",3870.0
614,Malaysia St,3932 Fraser Street,Desserts,4.5,8,,0,49.2497846,-123.0899099,"49.2497846,-123.0899099",5423.0
615,Super Baked,127 West 2nd Avenue,Pizza,5.0,1,,0,49.2694489,-123.1076129,"49.2694489,-123.1076129",3415.0
616,El Camino's,3250 Main Street,Latin American,3.5,199,$$,2,49.2561154,-123.1010503,"49.2561154,-123.1010503",4364.0
617,The Italians,1220 Bute Street,Italian,4.0,49,$$$,3,49.2811838,-123.1340286,"49.2811838,-123.1340286",2559.0
618,Feast & Fallow,305 W 41st Avenue,Cafes,5.0,2,,0,49.233715,-123.112521,"49.233715,-123.112521",8980.0
619,Prospect Point,5601 Stanley Park Drive,Cafes,3.5,82,$$,2,49.3128081868922,-123.142869863626,"49.3128081868922,-123.142869863626",6709.0
620,Johnny’s On Oak,3838 Oak Street,Italian,4.5,5,,0,49.25143,-123.12723,"49.25143,-123.12723",6266.0
621,The Beeba Boys,8265 Oak St,Halal,4.0,2,,0,49.2109749,-123.1303249,"49.2109749,-123.1303249",10774.0
622,Coquette,2685 Arbutus Street,Brasseries,4.5,6,,0,49.26212,-123.15324,"49.26212,-123.15324",4866.0
623,East Is East,3035 west Broadway,Middle Eastern,4.0,291,$$,2,49.26430118353472,-123.1726934,"49.26430118353472,-123.1726934",6111.0
624,Fable Diner and Bar,755 Richards Street,Diners,4.0,4,,0,49.28081479999999,-123.1171994,"49.28081479999999,-123.1171994",1295.0
625,Isetta Cafe Bistro,4360 Marine Drive,Cafes,4.5,12,,0,49.34045457184317,-123.23974695056675,"49.34045457184317,-123.23974695056675",16898.0
626,World Malatang,4320 West  47th Avenue,Hot Pot,2.5,11,,0,49.2288591648701,-123.155003379079,"49.2288591648701,-123.155003379079",9006.0
627,Caffe Cittadella,2310 Ash Street,Coffee & Tea,4.0,156,$$,2,49.26480938663551,-123.11726668221056,"49.26480938663551,-123.11726668221056",3280.0
628,Whole Food Market,510 W 8th Avenue,Coffee & Tea,4.0,18,$,1,49.2640495,-123.1150513,"49.2640495,-123.1150513",3178.0
629,Bao Down Gastropub + Raw bar,115 2nd Avenue W,Thai,3.0,240,$$,2,49.2694405,-123.1070806,"49.2694405,-123.1070806",3453.0
630,Truck Stop Cafe,1046 Clark Drive,Cafes,4.0,19,,0,49.2754522,-123.0771151,"49.2754522,-123.0771151",3855.0
631,Tenton,1731 Marine Drive,Ramen,4.5,24,,0,49.32888,-123.16099,"49.32888,-123.16099",8887.0
632,The Cascade Room,2616 Main Street,Pubs,4.0,230,$$,2,49.2617,-123.10062,"49.2617,-123.10062",3911.0
633,Word.,555 Great Northern Way,Seafood,5.0,1,,0,49.2669229,-123.0918816,"49.2669229,-123.0918816",3640.0
634,El Mercat,401 Industrial Avenue,Spanish,4.0,1,,0,49.26999,-123.09588,"49.26999,-123.09588",3147.0
635,Ignite Pizzeria,987 Mainland Street,Pizza,5.0,12,,0,49.27724,-123.11858,"49.27724,-123.11858",1648.0
636,ubuntu canteen,4194 Fraser St,Cafes,4.0,41,,0,49.2475056265672,-123.08996065297,"49.2475056265672,-123.08996065297",5682.0
637,Sal y Limón,701 Kingsway Street,Mexican,4.0,643,$$,2,49.2569043786921,-123.08924632997,"49.2569043786921,-123.08924632997",4986.0
638,Sciué,101 Robson St,Pizza,4.0,16,$,1,49.2778975,-123.1141781,"49.2778975,-123.1141781",1543.0
639,Gotham Steakhouse & Bar,615 Seymour Street,Steakhouses,4.0,407,$$$$,4,49.2829254,-123.115793,"49.2829254,-123.115793",752.0
640,LOT185 Cafe + Wine Bar,78-1055 Canada Place,Cafes,4.5,9,,0,49.28971,-123.11607,"49.28971,-123.11607",722.0
641,Basil Pasta Bar,636 Davie Street,Italian,3.5,397,$$,2,49.2765809,-123.1255818,"49.2765809,-123.1255818",1765.0
642,Roosh,2 Water Street,Fondue,4.0,10,,0,49.2833758,-123.1043507,"49.2833758,-123.1043507",968.0
643,Fish And  Chips,Seaside Bicycle Route,Seafood,0.0,0,,0,49.2786521911621,-123.14493560791,"49.2786521911621,-123.14493560791",4527.0
644,bb.q Chicken,1517 Robson Street,Barbeque,4.5,7,,0,49.28907416276772,-123.1312780827284,"49.28907416276772,-123.1312780827284",1960.0
645,River's Sushi,678 W Broadway,Japanese,5.0,3,,0,49.26297,-123.11923,"49.26297,-123.11923",5099.0
646,The Ramen Butcher,223 E Georgia Street,Ramen,3.5,373,$$,2,49.2786522,-123.0986176,"49.2786522,-123.0986176",1936.0
647,Via Tevere Pizzeria,1190 Victoria Drive,Italian,4.0,326,$$,2,49.27387530438791,-123.06553445802784,"49.27387530438791,-123.06553445802784",4870.0
648,True Nosh,1450 West 7th Avenue,Health Markets,5.0,15,,0,49.26519453276414,-123.1370909,"49.26519453276414,-123.1370909",3528.0
649,Zakkushi on Denman,823 Denman Street,Japanese,4.0,239,$$$,3,49.29108,-123.13643,"49.29108,-123.13643",2442.0
650,The Kitchen Dada,2535 Alma Street,Japanese,4.0,39,,0,49.264037087133,-123.186078295112,"49.264037087133,-123.186078295112",7616.0
651,Hanoi Pho Restaurant,406 E Hastings Street,Vietnamese,4.0,63,$,1,49.2811151,-123.09522,"49.2811151,-123.09522",1872.0
652,The Victor,39 Smithe Street,Steakhouses,3.5,230,$$$$,4,49.27540569887477,-123.1121986054184,"49.27540569887477,-123.1121986054184",1919.0
653,Baghdad Cafe,548 Seymour Street,Middle Eastern,4.0,90,$,1,49.2833412,-123.1146198,"49.2833412,-123.1146198",660.0
654,Soondae Town,202-1610 Robson Street,Korean,4.5,9,,0,49.289255,-123.13288,"49.289255,-123.13288",1826.0
655,Zakkushi Dining On Main,4075 Main Street,Japanese,4.0,210,$$,2,49.24910063019759,-123.1015460312003,"49.24910063019759,-123.1015460312003",7940.0
656,Siegel's Bagels,134-1689 Johnston Street,Bagels,4.0,146,$,1,49.2726237,-123.1356235,"49.2726237,-123.1356235",4266.0
657,HK B.B.Q. Master,4651 No 3 Road,Chinese,4.0,522,$$,2,49.17959228769049,-123.13782401377117,"49.17959228769049,-123.13782401377117",14647.0
658,Capo & The Spritz,350 Davie Street,Pizza,3.5,26,,0,49.2748359,-123.1228907,"49.2748359,-123.1228907",2013.9999999999998
659,Heirs Pears,605 Nelson Street,Sandwiches,4.0,69,$,1,49.2788701,-123.1221778,"49.2788701,-123.1221778",1438.0
660,Fa Ji Noodles,5438 Victoria Drive,Noodles,4.5,2,,0,49.2354608,-123.0653551,"49.2354608,-123.0653551",7928.0
661,Sushi Hil,3330 Main Street,Japanese,4.5,15,,0,49.2554661,-123.1011451,"49.2554661,-123.1011451",4437.0
662,Menya Itto,1479 Robson Street,Ramen,3.5,34,$$,2,49.28861730000001,-123.13068062067032,"49.28861730000001,-123.13068062067032",1892.0
663,MeeT on Main,4288 Main Street,Comfort Food,4.0,468,$$,2,49.2467145032391,-123.100830778711,"49.2467145032391,-123.100830778711",5461.0
664,The Burrow,2781 Commercial Drive,Mexican,4.0,505,$$,2,49.2597591,-123.0700099,"49.2597591,-123.0700099",6082.0
665,Bells and Whistles,3296 Fraser Street,Burgers,3.0,118,$$,2,49.2556805042778,-123.089684071771,"49.2556805042778,-123.089684071771",4765.0
666,Mr Bro Korean Bistro & Izakaya,8580 Alexandra Road,Korean,4.0,80,$$,2,49.17817691704061,-123.12766199013662,"49.17817691704061,-123.12766199013662",16570.0
667,Enzo’s Rustico Romano,2492 E Hastings Street,Italian,4.5,2,,0,49.28088,-123.05489,"49.28088,-123.05489",4855.0
668,Mamalee Malaysian Delight,3144 W Broadway,Singaporean,3.5,173,$$,2,49.2640629,-123.1753687,"49.2640629,-123.1753687",6305.0
669,Mr Shawarma,655 Burrard St,Middle Eastern,4.5,173,$,1,49.28526,-123.12075,"49.28526,-123.12075",825.0
670,Pokérrito,558 Dunsmuir Street,Sushi Bars,4.0,192,$$,2,49.282665,-123.1152546,"49.282665,-123.1152546",1156.0
671,Basil Box,810 Burrard Street,Asian Fusion,4.0,23,,0,49.2829154885879,-123.123093321919,"49.2829154885879,-123.123093321919",1113.0
672,Dumpling House,3141 Kingsway,Chinese,4.5,97,$$,2,49.23555594699692,-123.0386874279929,"49.23555594699692,-123.0386874279929",9098.0
673,Dachi,2297 E Hastings Street,Wine Bars,4.0,31,$$,2,49.2813958763596,-123.058002479374,"49.2813958763596,-123.058002479374",4621.0
674,ZUBU,2129 West 41st Avenue,Ramen,4.0,42,,0,49.234701,-123.156413,"49.234701,-123.156413",8101.000000000001
675,Shizenya on Broadway,1333 W Broadway,Japanese,4.0,145,$$,2,49.263875,-123.134264,"49.263875,-123.134264",4038.0000000000005
676,Take Five Cafe,683 Nicola Street,Breakfast & Brunch,4.5,23,$,1,49.2903006867126,-123.128923385245,"49.2903006867126,-123.128923385245",1414.0
677,The Paper Crane,531 E Broadway,Cafes,4.0,25,$,1,49.2626112,-123.0922038,"49.2626112,-123.0922038",4168.0
678,Bufala Edgemont Village,3280 Edgemont Blvd,Cocktail Bars,4.0,20,,0,49.3391409155693,-123.103837992032,"49.3391409155693,-123.103837992032",9883.0
679,Tsujiri,13100 Smallwood Place,Japanese,4.5,9,,0,49.170838,-123.0791316,"49.170838,-123.0791316",18991.0
680,Boulevard,845 Burrard Street,Seafood,4.0,270,$$$,3,49.2827182,-123.123884,"49.2827182,-123.123884",1265.0
681,Rayhan,3170 Oak Street,Mediterranean,4.0,20,,0,49.2572592,-123.1271051,"49.2572592,-123.1271051",5266.0
682,Russian Spoon,FC 12- 555 West Hastings Street,Russian,4.5,22,,0,49.2846468961917,-123.112365626597,"49.2846468961917,-123.112365626597",495.0
683,Feast,2423 Marine Drive,Breakfast & Brunch,4.0,82,$$,2,49.3344237,-123.1802382,"49.3344237,-123.1802382",10806.0
684,The Cider House,1602 Yew Street,Cideries,4.5,23,,0,49.2714834306239,-123.154953740237,"49.2714834306239,-123.154953740237",4395.0
685,The PokéMan,3742 10th Avenue W,Poke,4.5,84,$$,2,49.263233674428754,-123.18671230226757,"49.263233674428754,-123.18671230226757",7787.0
686,Moltaqa Moroccan Restaurant,1002 Mainland St,Moroccan,4.5,12,,0,49.27642,-123.11897,"49.27642,-123.11897",2371.0
687,The Golden Horn Turkish Bakery & Cafe,2857 Cambie Street,Coffee & Tea,5.0,7,,0,49.25981092848732,-123.11528339982031,"49.25981092848732,-123.11528339982031",3627.0
688,Cardero Cafe,1105 Davie St,Coffee & Tea,5.0,14,,0,49.280603,-123.131219,"49.280603,-123.131219",1951.0
689,Fishworks,91 Lonsdale Avenue,Seafood,4.0,191,$$,2,49.3117815,-123.0789458,"49.3117815,-123.0789458",11170.0
690,Baghven Uyghur Cuisine,3369 Cambie St,Chinese,4.0,9,,0,49.25539018302986,-123.11532530933616,"49.25539018302986,-123.11532530933616",4119.0
691,China Lan Beef Noodle,5555 W Boulevard,Noodles,4.0,44,$$,2,49.2359557748092,-123.15564021118,"49.2359557748092,-123.15564021118",8192.0
692,Claudio's,103-4402 Skyline Drive,Italian,3.5,18,,0,49.2655509,-123.00503320991992,"49.2655509,-123.00503320991992",11248.0
693,Kahve Cafe By Enflux,1822 W 1st Avenue,Cafes,4.0,43,$,1,49.27059,-123.14597,"49.27059,-123.14597",3796.0
694,Kisokoma,805 W Broadway,Japanese,3.5,33,$,1,49.26379,-123.12224,"49.26379,-123.12224",5033.0
695,Bonjour Banh Mi,5556 Cambie Street,Vietnamese,4.5,27,,0,49.2348674,-123.1158155,"49.2348674,-123.1158155",8858.0
696,Alphabet City,4242 Main Street,Bars,5.0,9,,0,49.24712,-123.10077,"49.24712,-123.10077",5416.0
697,Le Petit Belge,1007 Main Street,Coffee & Tea,4.5,9,,0,49.2757387768416,-123.100187199709,"49.2757387768416,-123.100187199709",2372.0
698,Yuwa Japanese Cuisine,2775 W 16th Ave,Japanese,4.0,39,$$$,3,49.2578849,-123.168008,"49.2578849,-123.168008",6835.0
699,The Boathouse Restaurant,1305 Arbutus St,Seafood,2.5,234,$$,2,49.2742938898371,-123.153669834137,"49.2742938898371,-123.153669834137",4451.0
700,The 515 bar,521 Seymour Street,Beer Bar,4.5,2,,0,49.283842,-123.1144244,"49.283842,-123.1144244",630.0
701,Red Burrito,2328 Cambie Street,Mexican,1.0,1,,0,49.2645544,-123.1144752,"49.2645544,-123.1144752",3097.0
702,Tacofino Ocho,8 East 5th Ave,Mexican,3.0,85,$$,2,49.2663679970952,-123.104530161055,"49.2663679970952,-123.104530161055",3487.0
703,Nemesis Coffee,101 Carrie Cates Court,Bakeries,4.0,40,$$,2,49.31017589896943,-123.08073671864996,"49.31017589896943,-123.08073671864996",11151.0
704,41 Noodle & Rice Pot House,2279 West 41st Avenue,Chinese,4.0,46,$$,2,49.2347908,-123.1592245,"49.2347908,-123.1592245",8307.0
705,Tocador,2610 Main Street,Latin American,3.5,47,$$,2,49.261764,-123.1008072,"49.261764,-123.1008072",3735.0
706,Sushi Sonoya,345 Robson Street,Japanese,4.0,29,,0,49.279331,-123.115997,"49.279331,-123.115997",1340.0
707,The Press Room,1778 Columbia Street,Bakeries,4.0,11,$,1,49.2694971,-123.1092951,"49.2694971,-123.1092951",3312.0
708,ocean wise cafe,845 Avison Way,Cafes,4.0,1,,0,49.299825280260286,-123.13128958855212,"49.299825280260286,-123.13128958855212",5566.0
709,The Beach House Restaurant,150 - 25th Street,Seafood,3.5,174,$$$,3,49.33336,-123.18215,"49.33336,-123.18215",10828.0
710,COFU Pressed Sushi,103 -1833 Anderson Street,Japanese,4.5,9,,0,49.26929877489593,-123.13902429772696,"49.26929877489593,-123.13902429772696",3970.0
711,Takenaka,1370 Georgia Street,Japanese,4.5,38,,0,49.2783093,-123.0755801,"49.2783093,-123.0755801",3774.0
712,Congee Noodle Delight,1021-88 W Pender Street,Chinese,3.5,89,$,1,49.2805896869679,-123.106225075342,"49.2805896869679,-123.106225075342",1204.0
713,La Playita,360 Cambie Street,Seafood,5.0,1,,0,49.282651,-123.109343,"49.282651,-123.109343",827.0
714,Anatoli Souvlaki,5 Lonsdale Avenue,Mediterranean,4.0,161,$$,2,49.3108061,-123.0797624,"49.3108061,-123.0797624",11228.0
715,Captain's Oven Pizza,1110 W Pender Street,Pizza,4.5,29,,0,49.287574432889535,-123.121025,"49.287574432889535,-123.121025",810.0
716,Tour De Feast,319 Mountain Highway,French,4.5,300,$$,2,49.3074,-123.03223,"49.3074,-123.03223",9872.0
717,Szechuan Chili,804 W 6th Avenue,Chinese,3.5,53,$,1,49.2657951,-123.1219401,"49.2657951,-123.1219401",4608.0
718,Re-Up BBQ,810 Quayside Drive,Barbeque,4.0,174,$$,2,49.2000834965815,-122.911374465514,"49.2000834965815,-122.911374465514",26192.0
719,Pho Xe Lua 24,3346 Cambie Street,Vietnamese,4.0,112,$$,2,49.2554137,-123.1149178,"49.2554137,-123.1149178",4116.0
720,Blnd Tger Dumplings,251 East Georgia Street,Dumplings,2.0,26,,0,49.278654766782815,-123.0980207,"49.278654766782815,-123.0980207",1980.0
721,Haru Korean Kitchen,324 Cambie Street,Korean,3.5,59,$$,2,49.2828429,-123.1092103,"49.2828429,-123.1092103",803.0
722,Ekki Sushi,146-1150 Station Street,Sushi Bars,4.5,3,,0,49.27377,-123.09797,"49.27377,-123.09797",2497.0
723,Frankie's Jazz Club,765 Beatty Street,Italian,4.0,44,$$,2,49.2779493,-123.1137363,"49.2779493,-123.1137363",1606.0
724,Las Tortas,3353 Cambie Street,Mexican,3.5,102,$$,2,49.2554,-123.11561,"49.2554,-123.11561",4214.0
725,Café Gloucester,3338 Cambie Street,Chinese,3.5,143,$$,2,49.25552,-123.11472,"49.25552,-123.11472",4300.0
726,C-Lovers Fish & Chips,1660 Pemberton Ave,Seafood,4.0,69,$$,2,49.3245325372457,-123.107577995149,"49.3245325372457,-123.107577995149",8415.0
727,Kranky Cafe,228 E 4th Avenue,Coffee & Tea,4.0,39,$,1,49.267041,-123.0997387,"49.267041,-123.0997387",3351.0
728,Thai Basil,1215 Thurlow St,Thai,3.5,215,$,1,49.2803153,-123.1315538,"49.2803153,-123.1315538",2131.0
729,Kokomo,611 Gore Avenue,Salad,4.5,60,$$,2,49.2791942589031,-123.097285803604,"49.2791942589031,-123.097285803604",1963.0
730,Union Latino’s,1149 Granville Street,Spanish,5.0,2,,0,49.2778876,-123.125733,"49.2778876,-123.125733",1978.0
731,Epic Grill Silogs + Sans Rival,538 Ewen Avenue,Filipino,4.0,60,$$,2,49.190376,-122.9364904,"49.190376,-122.9364904",28216.0
732,Fresh Donair,1009 Granville Street,Donairs,4.5,34,$$,2,49.2792016361722,-123.12335201658,"49.2792016361722,-123.12335201658",1532.0
733,Tap & Barrel - Olympic Village,75 Athletes Way,American (Traditional),3.0,445,$$,2,49.2715389,-123.106136,"49.2715389,-123.106136",3116.0
734,Nando's Peri-Peri,828 Davie Street,Portuguese,3.5,202,$$,2,49.27783675,-123.12770023,"49.27783675,-123.12770023",2017.0
735,Tasty Indian Bistro,1261 Hamilton Street,Indian,4.0,192,$$,2,49.2744011,-123.1236818,"49.2744011,-123.1236818",2089.0
736,Papparoti,193 Keefer Place,Coffee & Tea,4.5,34,$$,2,49.2799385,-123.1081741,"49.2799385,-123.1081741",1372.0
737,Horin Tonkotsu Ramen ,1226 Robson Street,Ramen,4.0,142,$$,2,49.28617,-123.12749,"49.28617,-123.12749",1536.0
738,Tacofino Commissary,2327 E Hastings St,Mexican,4.0,309,$$,2,49.28131129836604,-123.0574981,"49.28131129836604,-123.0574981",4619.0
739,Planetary Burger,3088 Main Street,Burgers,4.5,40,$$,2,49.257755,-123.100984,"49.257755,-123.100984",4182.0
740,Seasons In the Park,Queen Elizabeth Park,Seafood,4.0,493,$$$,3,49.2416705486198,-123.112535476685,"49.2416705486198,-123.112535476685",8759.0
741,Barra 41,2407 West 41st Avenue,Mediterranean,4.0,23,$$,2,49.2347889800047,-123.161461915346,"49.2347889800047,-123.161461915346",8473.0
742,Nobu Japanese Sushi,3197 Edgemont Boulevard,Japanese,3.5,17,$$,2,49.33825,-123.10336,"49.33825,-123.10336",9994.0
743,ChiMec Fried Chicken & Burger,835 Denman St,Chicken Shop,4.5,32,,0,49.2910011464331,-123.136401101947,"49.2910011464331,-123.136401101947",2446.0
744,Chancho Tortilleria,560 Davie Street,Mexican,4.0,87,$$,2,49.27618,-123.12515,"49.27618,-123.12515",1772.0
745,Wooden Fish,1403 Marine Dr,Vietnamese,4.0,45,,0,49.3280625478098,-123.154480867088,"49.3280625478098,-123.154480867088",8412.0
746,Caffe Di Beppe,2 W Cordova Street,Cafes,4.5,16,,0,49.28235624721356,-123.1045101,"49.28235624721356,-123.1045101",1302.0
747,Yuzu,3096 Cambie Street,Sandwiches,3.0,2,,0,49.2580042,-123.1149151,"49.2580042,-123.1149151",3831.0
